UID,actual_time
DnqxM9R4WQ,536.4411765
zLS7cQ8nCY,640.3823529
sLoQBjVeOO,1094.183824
Jnuat1m11p,882.4632353
xZtxfzyRBG,885.1029412
omrgP1OLPb,940.5955882
nHVUcFibEC,1021.25
luBktICHHE,13.91911765
BTeI0tvvpK,28.58823529
1tLF59bXJD,65.95588235
xT4cAdk9xo,102.1029412
qS4v6ypjmQ,45.30147059
RKLIhNOCQu,50.56617647
xZwE3HCXXP,38.98529412
imDN3VvS68,46.34558824
IZcEt3YaO3,20.63970588
leoRtd8pnn,36.92647059
2piMzmkoFn,34.24264706
fRiWVVEpB0,192.5955882
Fu2GmdlxzT,11.00735294
BL1S1gVr98,37.28676471
MgDQmGDqy5,21.52941176
GKEq3j53lZ,29.68382353
ZyvwvQ3z9w,95.71323529
PmncHkEgjK,165.4264706
eODgZBMoa7,198.5735294
pmktzTTkhP,299.0735294
mLlg4N016Z,369.9926471
gpW6m2n6P9,57.97794118
vIMux6u5iD,190.125
JmfFAGdCsL,277.8161765
QuEYktWDnu,316.6176471
vQo8roAHYj,378.9926471
Rh2j0MTeFt,543.2352941
rF7McXYHmy,620.2426471
EOyhTL3SsG,662.5073529
lQFMgPipaZ,767.6029412
a9BI0aswBR,780.7867647
DvOaT2DkWv,917.0514706
sNWiXl1gGi,925.5735294
d7CQ8z2xKm,1119.595588
UKEcOf8oms,1185.051471
1dA4qL4b1G,1290.602941
AzLOt6Zp2Y,1330.544118
4vbl26fVA3,1372.588235
RWF5ht1KpB,1424.992647
mdxZJ6FaOW,1436.529412
L26Jw0OtN6,1594.654412
WTmDWc703Y,1706.220588
RJprbuQpgX,1751.198529
aBKlIk6gDQ,1839.433824
i46RVdVZSy,1829.345588
BA58vzzPki,1965
Bzm2gSgg1s,1990.345588
JJra6eb4Hs,2089.257353
XF8avZ1WwG,2151.808824
lgtzLtSMZE,2163.257353
6Hzpt90P6u,2226.852941
U0OHgvSjqw,2311.080882
XouKZk13k8,2395.595588
qq32gVXyRM,2447.933824
iZ4nEXBPKI,93.16176471
2TZ53pDK3w,112.3161765
kBag9NwP0u,240.6985294
jfvJbt9GYu,286.3308824
mo885bFn5w,419.1911765
CjyoK7UUsm,52.92647059
m1nJ2bIhon,35.01470588
GcjQvHcgw7,55.38970588
m7j73qorDG,28.69117647
QusPAkOGES,27.88235294
FVyZYWxSAr,77.31617647
Y6q4fQGhfO,34.79411765
7AfrHI7Kx9,102.7426471
CzbI9Nmcdq,30.57352941
TVrcNjXYlT,70.63235294
sZT9F95CJr,112.4779412
x9dpUQ0dZL,148.6985294
oDV2SfqNj7,38.18382353
vn1GiFNQn4,364.5073529
PGWTwET2G4,393.7352941
VwY6zczABt,422.8382353
qJsucIQA38,11.02941176
SfHC6uLn7x,31.06617647
mkC7edYyjg,135.6985294
VKFRvypEFY,11.22794118
Nkf63oZMYf,28.82352941
ViMfjEbLiG,53.36764706
QYkJmWgKAS,47.36764706
yafzoY8Fc0,72.38970588
YUWwilvTRV,104.9779412
Kji90sIBoZ,164.4411765
Fe2YO6dhJt,190.6764706
fjvsox0VLP,190.9191176
BfiG0gZQ4N,231.8382353
sMeM0TIUWv,14.63970588
IUw1g0lHbE,42.05147059
hNcE6WV7hS,58.69117647
Zu1HV7BwmD,86.98529412
tiGnxHuwui,83.25735294
ZzVWoesKv9,115.1617647
9ZMH7eBsGU,115.5147059
aSl4paPuPJ,124.3602941
ZnjE7MXshT,161.7573529
7nh1KoS3T5,18.91911765
udFdYRonrJ,39.31617647
RhtWQRWSQX,65.40441176
MJVpIhgIDi,77.99264706
DfUQXauSyI,94.44117647
8GW7I5Q2SD,128.0808824
dsf9vDX047,16.21323529
g8i8eCLjnH,54.44852941
CU91pxVIwW,87.66911765
gqYSZVJzMf,50.22794118
pSQogg0mJQ,97.66911765
RrIRjUHOS4,142.8088235
pdEvDXf3Aw,164.4558824
PbDQBUTJix,295.2132353
K6x6MDeesd,254.4705882
W2q5LBL2pq,20.66911765
vRADqYsZpb,52.36764706
yQHngvydUD,18
jQEDnaCYxe,33.97794118
N7kj53NnpP,62.30147059
czor7xgPhB,95.875
6z8P3Ldw4L,132.4117647
p295YhrTpk,141.7132353
2pOoUVY3yC,148.9705882
hokGP3EJQE,186.0735294
5eg77u7cyH,189.2426471
k3rf59vYOG,28.65441176
rNigezDvCv,33.77941176
aYgEHRuUsy,46.34558824
MeEIgEr9By,394.3823529
2AvH8MDiJK,79.48529412
LmXGoLKZo9,84.10294118
OCqX2bjovv,116.4117647
BPg6ETTYHQ,34
Y203TkPziM,23.33823529
vHhXuXMQuM,36.38235294
COd8UcFhXf,42.97794118
VL6QrCKujt,47.40441176
XsrIHOxpul,111.9117647
Dhq35VGYDc,21.60294118
4ZkBJ1JUYP,60.36029412
OdL1FndHbP,144.1911765
3IO2Geb0jF,17.13970588
eFwgnv8QY1,80.38970588
SGugVMq8Qp,122.8235294
G3cHRlJvig,29.41911765
oYySI6Or3h,47.61029412
xr0ZCon4y7,141.1911765
ZaNusddoXC,148.9558824
O7rMpLKtHv,153.4779412
48eCWh5rnN,231.0808824
blTq9QRdYj,325.3235294
KQp0Bnf3QU,420.8897059
DYru13UPZt,485.7867647
iSUQE1x5Ow,581.5
opN1bWXbar,638.1985294
mb2dlRiXAc,721.6691176
raAKtKSlmA,986.8308824
Db0eMXN0Vp,1330.007353
YXYzaUUWIM,1307.191176
NcX4dhOFog,26.50735294
6zekJLb0N5,48.43382353
qpnfLQBgIg,55.30147059
PD4joQP9ls,28.92647059
xqEyw6nACB,10.66176471
Y6A01u8XX3,76.91911765
RtbVsKMAZX,95.39705882
sWPXSO9WtY,27.60294118
d7nsQPZdDi,51.74264706
5wkY5y87iz,75.91176471
9akKeW36C2,139.4779412
JCXkraZaim,101.4264706
XMkzGfUhnu,185.5147059
TnqLa1QjwE,224.8161765
HLH9W13Gur,295.4485294
rZIMekZOMU,418.4044118
oQ1dz0emGh,431.875
eogzZQyv0d,445.5441176
QAAQf83OZb,443.5514706
N8J40qYWo2,532.0220588
YNkylk2py2,570.3088235
CTXzTyDNsN,646.3088235
jt9s4NWRHO,666.75
o8mVy15mC6,694.2794118
YiPAkxhJsN,714.5441176
qQxbzHZtEE,761.5588235
Wch7vTpw30,768.6544118
erO0YXzF0S,870.1985294
VhjpHHCUF4,933.1691176
jFJHhGR6pi,1106.433824
Hk883DiTKw,1344.610294
f0iu0F48pb,1365.066176
dNBJGomBab,1459.705882
MRuKpjm0g1,1535.691176
aYsKEMOHRi,1539.632353
C472UjjfD3,1610.455882
xV5tDiJYNi,1641.242647
RFIL9fp0tV,1861.279412
oRQMXwR5QG,1888.919118
hpRxULpAW5,1901.992647
qO9fyb3LQx,45.21323529
23bKgcuUzh,83.92647059
MbRiqhHHhr,49.25735294
QObo1PXAI3,12.36764706
xg7V2Tq1T3,24.67647059
0g0G61jPo6,26.63970588
G999YPVOn7,173.3970588
XC1A7A8DUP,125.0588235
x3gePrDIF1,129.6397059
n1hmU9jPwS,36.41911765
RbmN4d3ufq,168.7867647
xCwiT145fw,461.9779412
yfWb6HhGos,418.3602941
skxQLMj6JZ,11.58088235
8DuEzBbsH6,193.7794118
QTdneKBTYU,262.1911765
LokcxqR6Mc,311.7058824
MEYIB7fLmB,423.4852941
ztxk7TNett,41.58088235
ivFgPHWxON,97.22058824
v53zohym7S,191.8602941
acxJmJ6kMe,273.4632353
ODi4UqPj4t,101.2941176
Y8lHJbeDON,82.81617647
jUHzu8ncgq,128.6691176
sdeYUNx8kz,188.5073529
rC1hZKeY2s,294.7720588
KLUsr1J7BR,404.1102941
3gcumt9w1m,405.7941176
eloX5ybyYG,451.0588235
jxXQRPSqa6,477.9044118
3eebS2KpNQ,655.7058824
wvx3jCI2Kd,675.8161765
UrUWGXvpSE,762.3161765
4CH8qCWKCh,821.1102941
Dho87lOJYb,920.4705882
X4I2uOMDk3,942.3823529
321XjNs2TE,1024.220588
tRa0z3SPa7,1076.235294
WoyH7dsfRD,1172.294118
NpKUkMxB6u,1182.522059
iHTgb9xULc,1298.625
4HN02GWbol,1365.264706
cVadkP9oG7,1411.330882
lSUCwOQf1O,1492.977941
ri7rody0kM,1671.573529
ZDVLzvg3yj,1742.345588
YCKBjImdqX,1870.485294
mT4nncgc95,1905.338235
NGir7OyrTy,1929.139706
irlNiX586v,1971.323529
ZwFLzT7dPZ,2027.316176
cL5lWxOXBO,2061.154412
1RwrkvEmyI,2089.080882
946c9mY3wg,2165.625
aqNFyS3EXx,2184.911765
MdncRq3yOF,2248.073529
GCdoHIdX49,2283.985294
OzFgfB7y8w,2359.661765
0J7B5IqGuS,2459.264706
c49LVh2GZm,2533.602941
kDZ1oRbV9I,2549.647059
7mXpaR8vov,2563.029412
7igOvePZzg,2600.617647
o9076v4HQ9,2611.463235
IrSsKjqT2H,2662.014706
kY954tUd2z,62.63970588
eBoHHG5XTE,85.42647059
a4sgfbKZl6,235.0588235
4h7vRoXsUJ,272.8602941
QWFXqViGxD,383.5441176
0iNYHz09sU,394.5220588
YpuxhdMn5t,429.125
5jCZ2AMM6e,483.9779412
wQPxAbU2Jm,533.5955882
CD7CNaY6vG,524.3970588
smzuHrWiCC,554.4705882
MvtA2TUyCI,568.2132353
4pdizXVWCc,618.625
Sg1dOt5GuF,679.9558824
jruiJb5RnE,709.0661765
HziOX6A9jK,703.4558824
X0x0rSsiOV,738.8014706
22g12FdctG,852.2426471
xE5A4dNg6i,874.4852941
HP5Iv6wwJx,919.8602941
WMnZ68t4gK,959.4338235
IDw6iNokdm,1063.448529
gV1xEsmTgU,1120.595588
iM7JIeb2eD,1331.470588
rJtmLnLPLA,1346.470588
p18hYJBgYX,1380.919118
KFdWOUHUpp,1392.602941
0zIjwbBV5J,1455.845588
o3jvp7tUnc,1525.169118
H96Qs7PjMx,1546.529412
qDqZQLnyLE,27.80147059
O1PBqvVrMH,15.05147059
d4YLD17MTZ,33.25
RHNZmtFqJK,16.53676471
CO8o3MDBwv,33.47058824
NNjobmiktE,10.77941176
v8dkSJlB6e,26.58088235
kwfAgGIYNY,46.80147059
3kCPc2oL8l,59.63970588
VxPubSqfre,74.78676471
OavfRT7zec,48.02941176
GAmJzHi3YZ,58.38235294
VHvcQDhdCI,71.75
uk7T3yI37x,12.95588235
23RIUqIhbL,41.24264706
4sHUpbOPAh,46.30882353
eqQpNwIJ0v,10.66911765
hyK2LcoHvd,47.63235294
HQPn7CBDua,47.20588235
hrZEQHyTy8,51.77205882
PAukY21S0T,104.3088235
6xzVp0FUrr,132.9117647
QImefnJV72,153.1764706
2Yo3mioA1S,170.3823529
JqLe28dCgF,24.75735294
6fhAPqqEch,45.80882353
B4xqfIAkHn,161.8014706
IhgHzhExKo,262.4926471
73AG6GMs2i,274.7794118
fmLtIRL14I,350.6691176
fe6Ay9zP0L,341.7352941
j9pxRRTdel,404.3308824
V1RwchaNGs,564.5955882
REvVmFrO4G,602.3235294
M4ENGgtxce,27.91911765
PF3DAf9mWM,75.25
rkX9sw7v7e,25.42647059
GKeXHrFDme,74.25
VzfVSvII9s,31.92647059
q34KF6PHGE,151.4117647
Ey37I7urtM,175.3088235
j1byxUUDOo,366.1323529
rUGOkfyx9a,477.2573529
HmOgc91aSy,564.8088235
PBG6gvOcF2,539.5
64tOhuz2JZ,573
t3ath1Pl2Y,655.7720588
JANoC4ziQo,650.8823529
6cHGYw4Dv9,695.3161765
zU2A0vX2n8,697.7426471
AeNyp9sICO,781.7279412
TkmOdZlI4y,813.8382353
9T99HEwkSj,885.6323529
oorWdVlqzA,923.0147059
P8WZjtOUmZ,1009.382353
MNbpSr5QI0,1200.860294
6gNzgmE967,1307.183824
2heqw9btZZ,1424.301471
zwsreueZ0b,1439.727941
RBeBbC8gdu,1462.411765
BcO3WzXfy9,44.24264706
S8ZPqWnrrH,64.34558824
rX3T1MDRte,118.0367647
7OXGYwX0ta,142.9338235
DUwjstSYh9,80.19117647
sv9QEqWggX,28.44852941
LbD3IaHnvU,51.16176471
KxgCtIVeDl,10.47794118
t3GTmPj7p2,130.7720588
DpyDmsRQ2O,197.5147059
wEc6867pjc,213.3529412
7ajozgG7bH,266.3823529
iL1o8BH40p,304.0220588
mgh3uZ6IHB,340.0808824
68UXCck0sh,399.3602941
eeS77GYlM5,514.0955882
PgLSrpUaJb,541.6470588
CmCaVZF4wB,559.9117647
2tM1IsdeHY,634.6617647
SAGyZwHnrT,716.9705882
a4kAZHrXVc,833.3823529
81T4tiMFcI,861.3602941
ey4vvOjRsK,956.0882353
dXR8rKfWiX,1015.845588
j3Mt9cFGjJ,1079.669118
9WMdBEYOOa,1179.551471
3ukCGx0Ihn,1190.426471
ZEX5gfqmpY,1250.948529
vNTHAVhWZW,1253.375
IuArVwNqaI,1346.838235
DVbbh8BN3w,1463.411765
rymtKKSJUq,1516.073529
IvCsH8Cvqy,1595.786765
D4EG7cCbAz,1710.051471
idVBvk3OQl,1914.058824
oQ0x4Gnmhm,1961.242647
16djGcxbvE,25.92647059
7jxs8wogop,42.76470588
7FtDVLVnq4,105.25
NlkfXYOLji,28.24264706
tOcKyXrDT5,50.06617647
BZTOCpulYe,80.91911765
Tr6J50n2oG,37.44117647
YiTON1czvf,51.5
jeo3svILlF,140.9558824
HYBgTMN3mb,132.8823529
ANJngOgrbB,37.38235294
Vm3ieYMLxg,58.33823529
ZffPew1cw2,96.65441176
6qcbOHan7Y,49.83088235
0IMnodG5Rs,34.97794118
WA0I7nyAK3,708.3161765
bj4U41exSM,52.125
Hthxzx0O12,25.42647059
7OOnYFgWFn,62.54411765
Tl99cMeone,466.0882353
5BZk4OhfGg,20.07352941
CxETTwvU6l,39.80882353
fs5giDpvNI,76.05147059
h3NsALS0zU,136.9485294
vznHU18v6b,233.4852941
TxWKjR4p0k,274.0882353
9sPo9f0FoV,399.6985294
HSpi4OlU1I,17.58088235
XwIeR6iG5O,32
2XHYykYdL5,59.22794118
2I4yMHzjm1,101.0441176
9g2h1tj0Ey,17.80882353
jBYC1HGMs0,27.06617647
M6MG9BQS4z,42.72058824
oLIfb9d22I,153.125
kfUJkAk1od,148.5955882
D8hVLvo1h0,147.0220588
NDrQneOOt7,30.38235294
oVjMOxqGOB,50.46323529
4pg4b1uLJx,162.0735294
3QdM1TbX7T,191.6544118
gPPpsvRpzj,289.1102941
q90hSwZsE8,300.0735294
nkOpgHb0Gg,313.1397059
i10fH4NidY,345.5808824
R8FfxK7yGd,370.625
BTDiQdTqHG,403.1617647
fEcqiS5Lw0,542.8014706
NzbNELCGtl,602.9411765
rqp7RZzx3N,685.8382353
ml67fI0yCW,770.625
VC1YBo6YOZ,853.8529412
zdVsjcdd3m,876.0514706
uzd4A8bN3t,902.1029412
Sc513CTYX3,943.5441176
VBR9Ca65zS,985.3088235
xjPkuvWGQ7,1086.808824
0O3d5uTkKu,1100.838235
g2cePM9xUn,1096.904412
Eag7WkT3VQ,24.04411765
v0E99zZWeo,45.86029412
z70inxPLnl,62.67647059
1XH9OBBK0I,87.48529412
Z0HqXuJhSL,127.3602941
f1kwhJVgNI,158.9338235
cF1KMhnAHn,27.91911765
Ncw8YyGL1Z,48.875
6ucYLAtzhQ,78.97794118
da3r1TBEWc,20.80882353
4OgyQOCZ4J,28.27941176
J1dixmlzXD,47.00735294
oMpQ3IdUSk,10.55882353
dThx5nzwz0,28.22794118
rPGHLOSaaK,56.11764706
Igp4bp761h,67.43382353
HU51uYOzI1,11.06617647
k8bl5V2Huj,51.91911765
I4gVmNfviu,11.22794118
qcXgMAE785,43.16176471
22Liy4ux7b,24.97058824
gWwtr6y2oJ,15.15441176
sVsreSXvdI,35.71323529
25KA8UDiXC,43.15441176
xyQIRTl7dz,48.69852941
kkVfVEvjjh,66.61029412
tBhbVsuidR,85.80147059
52mlovQu9H,116.6323529
pxMCkL4Jcm,46.55147059
xgTJGyKr9j,27.91176471
Gw25hMpTrD,105.2352941
PCZIg1SFj7,193.2794118
nRKpiRg1KL,265.2205882
joG7kJPSuQ,296.8897059
PqyWeUXfJf,361.0955882
x17a8s9ms8,475.5882353
p8S5lyFJQ2,549.0294118
QuOdwJK7Bi,665.4485294
QBAD9BFTFt,633.0441176
QwL0W8GutH,675.9632353
Iba4HDwjRE,714.5441176
7F8F1L3fIU,839.9852941
B5gEiIbz4u,882.1911765
pPTPffMVOr,911.8897059
lQ7B9pb1Xa,957.5367647
fGu72I5qXK,1021.852941
MTc9VlA9BU,1019.926471
md9MsIJd9T,1071.117647
yVI3dA4RWY,1075.522059
BnWoP3uTLG,1177.985294
SD3mRLQRfR,1186.220588
tEb6zF85ud,1270.235294
EzUnkWG2C7,1366.632353
FpuhrkruUW,1412.75
nMytDIKsZQ,1435.382353
nDllpAsFB4,1446.536765
vUVqZmQZo8,1531.919118
Lnybh4okWw,1623.727941
CwVYNXuMUG,1680.830882
BWAwT5aZPG,1721.301471
KkHnElJpkx,1849.044118
4NyszgyNlp,1889.330882
9LpW8umDb4,1912.323529
nbg1fNIDff,1918.860294
phPfINdNOB,1960.294118
M59e4myNfX,2019.992647
PwWAc4WVHa,147.4411765
yFCjgpgqOO,181.2573529
wsHJrHtt1l,196.1176471
i936Tmmyn0,63.70588235
cF8SgNfT0y,131.2573529
h3VtL26j8n,208.9191176
WogCAOIKSI,420.8014706
owmZF2mfS9,30.99264706
czCL2aPWXT,173.7279412
5TDByb0lv6,211.2279412
5BYeJduYTj,27.95588235
Qb6cWS7ItM,338.7573529
etYqQ157Me,375.1102941
OCquXD9POU,523.5441176
FMEozWrSYf,619.4338235
hS0jajbQCn,650.1176471
EHaGOdQ5q1,870.7132353
PR6C9YSaKR,978.5514706
0JO03pVh0Q,1003
lvoLDWvKft,994.3823529
WVOZHHiGxQ,1223.830882
dgybGb4IdA,1312.139706
EDpQiwqKzJ,1377.492647
nc949a9QBa,1413.455882
fnGAT4d54e,1499.514706
dOAw6P15H2,1670.654412
EZhiksIQMw,1786.786765
qQUw5OKUHb,1838.573529
6NrGahx2zA,1911.257353
2O4IXw0rLA,1963.654412
wSmMIW5Amo,2067.514706
3FUzrIcTzD,2142.051471
ZsL3I9bTCs,24.02941176
eGDPiwDrli,33.41176471
FBYkKS9vGg,130.3455882
Q50hxkS47Q,92.23529412
QrYsNYPPIY,122.3529412
Fni3Oe4mDM,39.53676471
VUDHQ7Z0TW,12.97058824
Dzp75yV0NK,26.22058824
XceKzaz45p,14.89705882
eLCvebZPF5,49.97794118
NNHbiBNNU9,49.30882353
YQD9CHgDhK,31.75
cpBpYnffzO,50.26470588
UuErfpdu1Z,97
OWmHXCkQLW,11.49264706
mvFh4TrGKa,15.5
eKmOal7AJy,30.51470588
sMo3MVV2ut,104.5073529
p6KOUiQIJn,99.61029412
hAcAU94UTy,18.79411765
ZZ5OwrwdrZ,133.8970588
HYigGXpkwA,47.90441176
BepuNb0Vg2,28.56617647
TtxuHvC0XA,40.20588235
Zx2dRaacdy,77.30147059
3pe42THKsm,68.54411765
TMvvMJLc5x,18.76470588
z9B2VAUAvM,77.16911765
wCTtdZkkTn,88.84558824
4I3Y8ZPqkN,52.22794118
XUIWZbi07K,33.65441176
VLcY5x2EXN,65.26470588
7RElI6S2UZ,14.72058824
0OgjnVoOpe,26.61764706
Kmo401Ac1b,45.97058824
uAuiVUuppY,53.71323529
iPBVXyscGw,28.61764706
9xGWONTyRt,44.81617647
ZyWiuVl8hQ,56
sVEcAI4g24,18.05147059
Ihnvo0zGFh,47.91911765
yvoVdKbw07,17.61764706
la73zfQqMP,56.15441176
OctbIuqU6w,18.77941176
rUZiiPU5HM,22.125
JSW2dVi4Hh,27.66911765
Aw7RhU9VIq,61.125
5eC8V2VUAW,63.39705882
qm1hyZnCbQ,53.88235294
80z425dwwp,51
CXiu5HakE9,27.42647059
P33fYqnSTo,115.25
arTIFC7dI1,136.4411765
CY6SimHFzS,221.9632353
IKLTKWKTOv,260.2058824
LPw19ODjO0,262.7058824
ekhp96tAFA,392.25
v7lh5KXz9V,452.2132353
WpvLQOaNYm,551.0588235
haPBmJ9omb,1481.573529
jA1uUpl7JY,37.83088235
ScggQFWAB0,51.98529412
bGjjntN9HZ,120.8235294
bvTZnujUit,140.0073529
nl7UfYwiB5,269.7720588
BEfbtJdfAT,334.2132353
v1oP8kmuJp,394.6764706
vpOwHwCfdD,420.6985294
Y2ZwIdTCJb,454.6470588
QxsqRtYIhJ,491.7573529
A5Rn2PUZeN,230.0220588
clz77U20gK,253.3235294
vjuD6HSzch,86.58088235
VaMXfYRlVh,53.08823529
XyE2nfeoFZ,25.78676471
ow9yf3xmg1,27.28676471
ArDcu8oVe6,48.75735294
IJhkaLRa4O,60.63970588
SLxkqBXaG6,70.41176471
kXjRYWg9Se,15.18382353
utUMH56Q1y,33.54411765
1qzNQbY6Ho,73.56617647
k4JMPs1dZA,36.63235294
pJpC18iDAt,165.1544118
5bkLoaff4s,26.48529412
uSaQm0zY2L,33.625
2UG4ymmEUD,13.97794118
KWYJ3En1ID,115.4558824
xmxIbSdWa8,106.1911765
t4QjWjsa4X,37.11764706
gitR17N1tx,32.66176471
Rg6qYVUTwf,108.2573529
qRpDasgHZX,132.0294118
Wr7T6MBgYn,187.3897059
vf7VDVlnpK,22.75
8NUGePGiWl,83.34558824
nJyIwu0Ew0,115.0588235
KDwED46HYK,375.3455882
CH41wXVWwL,381.5
09Q0IlESXm,459.0808824
QXAEzK1UGY,451.2720588
QLH8ADU2jQ,543.25
Y1Cwxa2uD9,611.9558824
rw50SeyWW6,757.3602941
afTCuyAtQF,783.2132353
IOi9A7c6zN,822.9264706
I1xUFWliw8,914.5514706
R29p0yEvdb,939.0514706
7vVmF8tsVn,1042.588235
lvjx2qlitX,1116.977941
zO5cOZCWaS,1100.161765
LX1ywb9J4y,1299.75
TjuYNlAsjf,1327.080882
RR3W9EH1Cm,1368.551471
AHFDgwHwNT,1477.911765
7QqOOfIk7J,1494.007353
cfVSigCzYO,1573.102941
e5MPdHKdhW,1564.161765
CnVVsJvZ5D,1575.764706
y1mhTKzi7e,1719.095588
zAx6vz5gYq,1851.161765
ZC900wrJbC,1943.088235
ZKYf9kgUdT,2001.860294
0AB4AQ4guL,2054.455882
2JZwQb0fcq,14.01470588
I6vRLuj4Mr,130.5294118
HFFkyDra1U,230.3235294
yLAL46tA0J,341.4191176
fqGQiTUu9T,367.3970588
qesrdgbIwS,387.6470588
DHSmDgCbBq,35.39705882
ZekvVT3mud,43.38970588
r90rHZBJug,79.74264706
C9PQPwJ2gp,80.58088235
nWgYqefDi1,191.1764706
iawX3XyM7Q,30.59558824
5Am3vIZ1QV,58.42647059
M2lHx8Vo7I,68.11029412
zrJBHARQ62,18.19852941
ypsoufGEHb,29.61764706
X9AgCnLUqA,468.3823529
pzEp0ZqjWO,29.44852941
b65IVboHMi,44.22058824
dzpKBhDfyK,98.72794118
6moE9gn4mv,83.27941176
uMPUbVo4eE,29.17647059
zRySqlI8nW,63.42647059
pTHp11R7Hf,90.72794118
VKhRt6HIUe,14.10294118
5ivCGAq2re,48.44117647
BumGqah0iY,65.30147059
UXCGTjQoYK,12.55147059
BRLr2WmbEh,27.29411765
7DQNmtNTHK,35.40441176
2uthDHYAJB,23.21323529
l9kvCa82tY,26.00735294
3raWf1OsY3,48.22058824
JgLAYT6yfX,90.80882353
UdZm07Gtt4,105.3602941
pYFtd8M8CM,252.6764706
G3DdSNi9Cy,108.0147059
CctzxowP1n,174.9926471
IMbIu3toPD,233.8676471
cgxxcss240,11.77941176
lLK9o2S6UI,85.99264706
F1dLPu9l2q,129.6838235
9S79Yaus6f,82.23529412
j42wfLg2VZ,346.6470588
uxXZjvCGH7,25.31617647
iolNVvQztf,61.05147059
AhuPrpGVRV,93.64705882
HB4y2hpWeJ,139.5441176
o6fAs2Fp4O,166.0588235
CVeowrN7HG,209.3897059
ueckxeX9ux,219.3529412
l9dVWcngMP,292.0955882
oVB96xS2ex,101.1029412
lav1Xo6QMt,122.5808824
FmAMl2bals,29.13235294
VmKMwXiJgG,29.20588235
01LkZZWryO,55.06617647
L2EQJPKkuz,15.59558824
Hgh2a5xsnT,26.01470588
n8fDQin6kS,46.625
eDXCZipyLO,16.56617647
ekReUKqYSB,51.21323529
td0sGuwV3N,27.44852941
DSu8Aa0HpG,11.13235294
285HFA16RO,26.31617647
szIWNXWgmO,33.57352941
VElBHCcVxL,48.29411765
fM6Oj9Td6k,14.79411765
uQeV7X0N7r,31.94852941
pEICsLbZpH,18.69852941
NwqOlDXUri,29.77941176
JWTMYR4kVH,47.27941176
dA8LqoBNaY,30.23529412
4l4kYsT92v,100.1911765
k8suepAdJQ,104.9926471
891Q5ECpAY,14.78676471
c0b3Iir6Oy,39.49264706
H8M4jvMfio,47.22058824
7XgEJ3AZQc,34.63970588
ycaiVtrRGi,11.14705882
kwXXnRA7SO,58.08823529
LAp1Mo6IiJ,25.23529412
09xQ5kb59T,52.02205882
5v6uhy9ust,52.52205882
QACkl07DyE,64.19117647
OgHeIwszlk,138.6691176
qOr1rVqUh0,170.2867647
P8xf2qG6vN,197.6029412
09AfB0hTPS,228.7279412
YN2wFmHOD1,311.4044118
bbNHesqdSy,340.3897059
UkjL9Bszpm,378.625
MOeNldjWhw,428.4044118
7wj0yCLAWd,548.4705882
6k61DMohHW,674.9705882
KZY1mxOM4C,736.0294118
nfN8W4k2yr,769.7426471
dRfWaAKnXr,822.5882353
ZaQ0BLBUZm,854.1102941
cAQaQvGzQo,915.4191176
5NDCes1HXz,944.0220588
18tt2m6xpb,1053.242647
xXwFjVaS3a,1099.25
bPWgfE3txw,1148.713235
yCEGS9klLT,1328.838235
pkKuCYR3mC,1378.022059
CCK0swu4oQ,1420.154412
4SmoxVhcZS,1461.919118
hltq9QzxEU,1534.941176
N5wnSk8o9l,1560.639706
rK1uhJoJfU,52.04411765
jSMp6phQEv,40.66176471
YAVath2qkT,138.0882353
jNTf5DUqau,94.41176471
siUDcjv8Np,161.6911765
kmSB04E7bH,266.4411765
XbtMqjpgXP,412.3308824
6Bii8MBqhw,444.3308824
LGBZB39AM1,583.8382353
xDW3e7byc7,607.5367647
WapBBLsmGo,28.02941176
ayR3MlTqSB,199.2647059
SVUaJ2CI1R,32.625
4GXmxuegPJ,90.25735294
INOd67x5IE,449.4117647
77sOkJxg05,559.0955882
en34bfjNlw,557.4558824
H47OXRI8JZ,571.7867647
ucp62FX6bY,726.5808824
gkwyahHk4I,763.8897059
hZyj9OL72J,935.1911765
3s7wO4GEU0,977.9191176
360eG0bg77,1020.257353
p2ZGcOhVqH,1064.977941
pduDzPtD8s,1208.955882
8zq4f6ui4b,12.64705882
MR10a2LVYn,27.59558824
JfE2q3xfmU,28.22058824
wCGsgrEJSR,100.0735294
fzWIP9vOXZ,117.6911765
F6EELWfs5Y,50.63235294
NoaXDmuj9O,166.1176471
Q5DBJQ7STf,202.125
jlS2LY9ZYJ,447.8602941
A0BmiiLhPX,642.6691176
tyIMXr61LR,562.9411765
CKk8fCm4tf,611.5
Re4GEsMBCg,154.9264706
2Wsq5c4ebq,242.4485294
uY4EDrapPD,424.6176471
kMTIBfQSa5,511.9852941
GSoq47hRd7,468.0735294
XostDiMiEn,508.8897059
PxxyCT5kcc,579.1029412
nLCgtHcEG6,625.8308824
oLpbeOjh47,601.6617647
YyeN4UhnDN,815.5882353
w8km1CEYTJ,852.7794118
6fnphFXP8o,972.8308824
a0UayA4AuX,1135.985294
XHzx3mfSNM,1248.661765
N3MoKjNd02,1285.764706
EkCWHPB227,1289.669118
oumLQo3fW8,1284.573529
PlJmLsYWEw,1325.661765
OFXVMRLyhR,1533.382353
BNZmODhPZb,1601.110294
PbGOoTKJ1H,1650.330882
BtFezkkWF7,1815.661765
wqkNggS2Ed,1951.485294
emiv1raUNq,1990.147059
